h5_relative_path,volume,slice_index,label0_pxl_cnt,label1_pxl_cnt,label2_pxl_cnt,whole_tumor_pixels,has_tumor,eligible_br_lora_slice,image_channel,image_channel_index,label_rule,image_role,source_cohort
volume_2_slice_71.h5,2,71,0,1340,1,1341,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_72.h5,2,72,0,1252,0,1252,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_73.h5,2,73,0,1152,0,1152,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_74.h5,2,74,0,1018,0,1018,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_75.h5,2,75,0,891,0,891,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_76.h5,2,76,0,768,0,768,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_77.h5,2,77,0,575,0,575,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_78.h5,2,78,0,396,0,396,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_79.h5,2,79,0,288,0,288,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_80.h5,2,80,0,143,0,143,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_81.h5,2,81,0,25,0,25,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_82.h5,2,82,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_83.h5,2,83,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_84.h5,2,84,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_85.h5,2,85,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_86.h5,2,86,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_87.h5,2,87,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_88.h5,2,88,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_89.h5,2,89,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_90.h5,2,90,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_91.h5,2,91,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_92.h5,2,92,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_93.h5,2,93,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_94.h5,2,94,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_95.h5,2,95,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_96.h5,2,96,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_97.h5,2,97,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_98.h5,2,98,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_99.h5,2,99,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_100.h5,2,100,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_101.h5,2,101,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_102.h5,2,102,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_103.h5,2,103,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_104.h5,2,104,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_105.h5,2,105,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_106.h5,2,106,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_107.h5,2,107,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_108.h5,2,108,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_109.h5,2,109,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_110.h5,2,110,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_111.h5,2,111,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_112.h5,2,112,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_113.h5,2,113,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_114.h5,2,114,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_115.h5,2,115,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_116.h5,2,116,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_117.h5,2,117,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_118.h5,2,118,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_119.h5,2,119,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_120.h5,2,120,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_121.h5,2,121,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_122.h5,2,122,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_123.h5,2,123,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_124.h5,2,124,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_125.h5,2,125,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_126.h5,2,126,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_127.h5,2,127,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_128.h5,2,128,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_129.h5,2,129,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_130.h5,2,130,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_131.h5,2,131,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_132.h5,2,132,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_133.h5,2,133,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_134.h5,2,134,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_135.h5,2,135,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_136.h5,2,136,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_137.h5,2,137,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_138.h5,2,138,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_139.h5,2,139,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_140.h5,2,140,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_141.h5,2,141,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_142.h5,2,142,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_143.h5,2,143,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_144.h5,2,144,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_145.h5,2,145,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_146.h5,2,146,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_147.h5,2,147,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_148.h5,2,148,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_149.h5,2,149,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_150.h5,2,150,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_151.h5,2,151,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_152.h5,2,152,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_153.h5,2,153,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_2_slice_154.h5,2,154,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_0.h5,3,0,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_1.h5,3,1,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_2.h5,3,2,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_3.h5,3,3,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_4.h5,3,4,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_5.h5,3,5,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_6.h5,3,6,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_7.h5,3,7,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_8.h5,3,8,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_9.h5,3,9,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_10.h5,3,10,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_11.h5,3,11,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_12.h5,3,12,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_13.h5,3,13,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_14.h5,3,14,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_15.h5,3,15,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_16.h5,3,16,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_17.h5,3,17,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_18.h5,3,18,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_19.h5,3,19,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_20.h5,3,20,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_21.h5,3,21,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_22.h5,3,22,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_23.h5,3,23,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_24.h5,3,24,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_25.h5,3,25,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_26.h5,3,26,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_27.h5,3,27,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_28.h5,3,28,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_29.h5,3,29,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_30.h5,3,30,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_31.h5,3,31,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_32.h5,3,32,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_33.h5,3,33,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_34.h5,3,34,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_35.h5,3,35,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_36.h5,3,36,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_37.h5,3,37,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_38.h5,3,38,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_39.h5,3,39,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_40.h5,3,40,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_41.h5,3,41,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_42.h5,3,42,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_43.h5,3,43,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_44.h5,3,44,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_45.h5,3,45,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_46.h5,3,46,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_47.h5,3,47,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_48.h5,3,48,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_49.h5,3,49,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_50.h5,3,50,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_51.h5,3,51,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_52.h5,3,52,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_53.h5,3,53,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_54.h5,3,54,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_55.h5,3,55,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_56.h5,3,56,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_57.h5,3,57,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_58.h5,3,58,0,1,0,1,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_59.h5,3,59,0,1,0,1,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_60.h5,3,60,0,3,3,6,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_61.h5,3,61,1,9,51,61,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_62.h5,3,62,0,28,110,138,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_63.h5,3,63,15,62,145,222,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_64.h5,3,64,58,124,141,323,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_65.h5,3,65,89,151,148,388,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_66.h5,3,66,96,201,163,460,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_67.h5,3,67,83,253,188,524,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_68.h5,3,68,73,298,210,581,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_69.h5,3,69,52,363,240,655,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_70.h5,3,70,44,406,245,695,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_71.h5,3,71,34,456,230,720,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_72.h5,3,72,26,523,212,761,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_73.h5,3,73,32,566,187,785,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_74.h5,3,74,44,516,178,738,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_75.h5,3,75,52,522,176,750,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_76.h5,3,76,27,538,171,736,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_77.h5,3,77,3,583,128,714,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_78.h5,3,78,4,613,72,689,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_79.h5,3,79,0,660,0,660,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_80.h5,3,80,0,678,0,678,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_81.h5,3,81,0,688,0,688,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_82.h5,3,82,0,698,0,698,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_83.h5,3,83,0,712,0,712,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_84.h5,3,84,0,712,0,712,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_85.h5,3,85,0,748,0,748,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_86.h5,3,86,0,771,0,771,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_87.h5,3,87,0,798,0,798,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_88.h5,3,88,0,810,0,810,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_89.h5,3,89,0,829,0,829,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_90.h5,3,90,0,842,0,842,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_91.h5,3,91,0,858,0,858,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_92.h5,3,92,0,924,0,924,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_93.h5,3,93,0,938,0,938,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_94.h5,3,94,0,942,0,942,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_95.h5,3,95,0,893,0,893,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_96.h5,3,96,0,912,0,912,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_97.h5,3,97,0,861,0,861,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_98.h5,3,98,0,761,0,761,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_99.h5,3,99,0,717,0,717,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_100.h5,3,100,0,624,0,624,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_101.h5,3,101,0,487,0,487,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_102.h5,3,102,0,448,0,448,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_103.h5,3,103,0,373,0,373,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_104.h5,3,104,0,311,0,311,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_105.h5,3,105,0,273,0,273,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_106.h5,3,106,0,229,0,229,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_107.h5,3,107,0,171,0,171,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_108.h5,3,108,0,137,0,137,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_109.h5,3,109,0,54,0,54,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_110.h5,3,110,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_111.h5,3,111,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_112.h5,3,112,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_113.h5,3,113,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_114.h5,3,114,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_115.h5,3,115,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_116.h5,3,116,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_117.h5,3,117,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_118.h5,3,118,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_119.h5,3,119,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_120.h5,3,120,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_121.h5,3,121,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
volume_3_slice_122.h5,3,122,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training
